Location_Cluster_ID;Merged_Record_Count;Main_Type;id_final;Location;Address;Latitude;Longitude;Capacity_Sum;Zip_Code;ID;Company;Type;Infrastructure;Type Infrastructure;City;Company_raw;Type_raw;Infrastructure_raw;Type Infrastructure_raw;City_raw;Location_raw;Address_raw;Zip Code_raw;Import_Source;Import_Classification;Data_Quality_Flag;Record_Service_Type_Code;Record_Service_Type_Name;Type_Group_Code;Cluster_Record_Count;Cluster_Company_Count;Has_Locker;Has_PUDO;Has_Click_Collect;Has_Distribution_Center;Has_Last_Mile_Station;Has_Warehouse;Has_Convenience_Store;Has_Unknown;Cluster_Service_Type_Code;Cluster_Service_Type_Name;Cluster_Sharing_Type_Code;Cluster_Sharing_Type_Name;Cluster_Diameter_m;Cluster_Spatial_Confidence_Code;Cluster_Spatial_Confidence_Name;Cluster_Companies;Cluster_Review_Required
BAR_LOC_000474;2;PUDO;511;L'hospitalet De Llobregat Suc 4. Collblanc;CAR, Carr. de Cotonat, 57-59;413.730.467.158.751;2.113.723.333.458.940;240;8904;511 + 523;Correos + Correos;Lsp Pudos;Pública;Public Facility;Barcelona;Correos + Correos;LSP PUDOs;Public;Public facility;Barcelona;L'hospitalet De Llobregat Suc 4. Collblanc + Correos Hospitalet De Llobregat, L' Suc 4. Collblanc;CAR, Carr. de Cotonat, 57-59 + CAR, Carr. de Cotonat, 57-59;8904 + 8904;;;;2 + 2;PUDO + PUDO;1;2;1;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;PUDO only;2;Same company, multiple records;4.48;1;High;Correos + Correos;FALSE
BAR_LOC_000480;4;PUDO;526;Amazon Lockers - Bolorino;Carrer dels Àngels, 1;4.138.226.805.645.480;2.168.157.913.292.230;360;8001;526 + 959 + 1986 + 2189;Amazon + SEUR + UPS + Pudo;Locker + Convenience Stores + Click&Collect;Privada;Parking + Premises;Barcelona;Amazon + SEUR + UPS + PUDO;Lockers + Convenience stores + Click&Collect;Private;Parking + Premises;Barcelona;Amazon Lockers - Bolorino + Seur Lockers Pkn Saba Plaz + P Taquilla Pk Saba Pz D Angels + Parking Saba Plaza Dels Angels;Carrer dels Àngels, 1 + Carrer dels Àngels, 1 + Carrer dels Àngels, 1 + Calle de los Ángeles, Plaça dels Àngels, 1;8001 + 8001 + 8001 + 8001;;;;1 + 1 + 7 + 3;Locker + Locker + Convenience Store + Click & Collect;1;4;4;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;19.57;2;Medium;Amazon | Pudo | SEUR | UPS + Amazon | Pudo | SEUR | UPS + Amazon | Pudo | SEUR | UPS + Amazon | Pudo | SEUR | UPS;FALSE
BAR_LOC_000483;2;PUDO;532;Amazon Lockers - Sangroniz;Rda. de Sant Antoni, 86;4.138.414.571.235.620;2.164.131.572.694.020;180;8001;532 + 1987;Amazon + UPS;Locker + Convenience Stores;Privada;Kiosk + Premises;Barcelona;Amazon + UPS;Lockers + Convenience stores;Private;Kiosk + Premises;Barcelona;Amazon Lockers - Sangroniz + Full-Kiosko De Prensa;Rda. de Sant Antoni, 86 + Rda. de Sant Antoni, 88;8001 + 8001;;;;1 + 7;Locker + Convenience Store;1;2;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;2.23;1;High;Amazon | UPS + Amazon | UPS;FALSE
BAR_LOC_000486;2;PUDO;535;Seur - Tabacos Carme 15;Carrer del Carme, 15;41.382.499.931.376.100;2.170.929.767.512.950;240;8001;535 + 960;Amazon + SEUR;Convenience Stores;Privada;Premises;Barcelona;Amazon + SEUR;Convenience stores;Private;Premises;Barcelona;Seur - Tabacos Carme 15 + Tabacos Carme 15;Carrer del Carme, 15 + Carrer del Carme, 15;8001 + 8001;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;8.0;1;High;Amazon | SEUR + Amazon | SEUR;FALSE
BAR_LOC_000501;3;PUDO;553;Seur - Envios Edl;Plaça de la Llana, 10;4.138.550.917.202.890;2.179.352.873.473.230;360;8003;553 + 967 + 1994;Amazon + SEUR + UPS;Convenience Stores;Privada;Premises;Barcelona;Amazon + SEUR + UPS;Convenience stores;Private;Premises;Barcelona;Seur - Envios Edl + Envios Edl + Edl Envios;Plaça de la Llana, 10 + Plaça de la Llana, 10 + Plaça de la Llana, 10;8003 + 8003 + 8003;;;;7 + 7 + 7;Convenience Store + Convenience Store + Convenience Store;1;3;3;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;6.59;1;High;Amazon | SEUR | UPS + Amazon | SEUR | UPS + Amazon | SEUR | UPS;FALSE
BAR_LOC_000508;2;PUDO;560;Seur - Fenix;Carrer de Radas, 15;4.137.415.054.181.600;21.611.388.506.860.700;240;8004;560 + 973;Amazon + SEUR;Convenience Stores;Privada;Premises;Barcelona;Amazon + SEUR;Convenience stores;Private;Premises;Barcelona;Seur - Fenix + Fenix;Carrer de Radas, 15 + Carrer de Radas, 15;8004 + 8004;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;6.91;1;High;Amazon | SEUR + Amazon | SEUR;FALSE
BAR_LOC_000510;2;PUDO;563;Amazon Counter - Viajes Ruta Latina;Carrer d'En Fontrodona, 7;41.374.203.323.641.200;2.167.600.000.002.850;240;8004;563 + 980;Amazon + SEUR;Convenience Stores;Privada;Premises;Barcelona;Amazon + SEUR;Convenience stores;Private;Premises;Barcelona;Amazon Counter - Viajes Ruta Latina + Viajes Ruta Latina;Carrer d'En Fontrodona, 7 + Carrer d'En Fontrodona, 7;8004 + 8004;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;2.52;1;High;Amazon | SEUR + Amazon | SEUR;FALSE
BAR_LOC_000512;2;PUDO;566;Seur - Mobil House;Carrer de Pujades, 131;413.997.874.040.175;219.776.753.457.355;240;8005;566 + 569;Amazon + Amazon;Convenience Stores;Privada;Premises;Barcelona;Amazon + Amazon;Convenience stores;Private;Premises;Barcelona;Seur - Mobil House + Amazon Counter - Mã“Bil House;Carrer de Pujades, 131 + Carrer de Pujades, 131;8005 + 8005;;;;7 + 7;Convenience Store + Convenience Store;1;2;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;2;Same company, multiple records;0.0;1;High;Amazon + Amazon;FALSE
BAR_LOC_000531;2;PUDO;587;Amazon Lockers - Arrabal;Travessera de Gràcia, 96;4.139.875.249.029.610;21.537.862.299.455;180;8006;587 + 1327;Amazon + Dhl;Locker + Lsp Pudos;Privada;Kiosk + Premises;Barcelona;Amazon + DHL;Lockers + LSP PUDOs;Private;Kiosk + Premises;Barcelona;Amazon Lockers - Arrabal + Dhl Express Center Via Augusta;Travessera de Gràcia, 96 + Vía Augusta, 40;8006 + 8006;;;;1 + 2;Locker + PUDO;1;2;2;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3;Locker and PUDO;4;Multiple companies, multiple services;14.29;1;High;Amazon | Dhl + Amazon | Dhl;FALSE
BAR_LOC_000557;2;PUDO;621;Amazon Counter - Right Way Mobile;Carrer de Casanova, 96;4.138.724.614.527.070;2.156.883.173.133.910;240;8011;621 + 1581;Amazon + Ctt Express;Convenience Stores;Privada;Premises;Barcelona;Amazon + CTT Express;Convenience stores;Private;Premises;Barcelona;Amazon Counter - Right Way Mobile + Right Way Mobile;Carrer de Casanova, 96 + Carrer de Casanova, 96;8011 + 8011;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;2.53;1;High;Amazon | Ctt Express + Amazon | Ctt Express;FALSE
BAR_LOC_000558;2;PUDO;623;Amazon Counter - Tenbei Concept;Carrer del Torrent de l'Olla, 177;4.140.528.860.023.730;2.153.768.130.885.660;240;8012;623 + 1585;Amazon + Ctt Express;Convenience Stores;Privada;Premises;Barcelona;Amazon + CTT Express;Convenience stores;Private;Premises;Barcelona;Amazon Counter - Tenbei Concept + Tenbei Concept;Carrer del Torrent de l'Olla, 177 + Carrer del Torrent de l'Olla, 177;8012 + 8012;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;4.0;1;High;Amazon | Ctt Express + Amazon | Ctt Express;FALSE
BAR_LOC_000560;2;PUDO;626;Amazon Counter - Raza Phone;Carrer Gran de Gràcia, 235;41.405.437.471.428.500;21.508.194.863.680.000;240;8012;626 + 1584;Amazon + Ctt Express;Convenience Stores;Privada;Premises;Barcelona;Amazon + CTT Express;Convenience stores;Private;Premises;Barcelona;Amazon Counter - Raza Phone + Raza Phone;Carrer Gran de Gràcia, 235 + Carrer Gran de Gràcia, 235;8012 + 8012;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;2.69;1;High;Amazon | Ctt Express + Amazon | Ctt Express;FALSE
BAR_LOC_000561;2;PUDO;627;Amazon Counter - Bon Supermarket;Carrer Gran de Gràcia, 216;4.140.428.746.415.660;21.518.715.809.727.300;240;8012;627 + 1023;Amazon + SEUR;Convenience Stores;Privada;Supermarket;Barcelona;Amazon + SEUR;Convenience stores;Private;Supermarket;Barcelona;Amazon Counter - Bon Supermarket + Bon Supermarket;Carrer Gran de Gràcia, 216 + Carrer Gran de Gràcia, 216;8012 + 8012;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;5.2;1;High;Amazon | SEUR + Amazon | SEUR;FALSE
BAR_LOC_000573;2;PUDO;640;Amazon Counter - Etalon Plus;Carrer d'Ausiàs Marc, 77;413.944.699.576.593;217.938.393.289.695;240;8013;640 + 1031;Amazon + SEUR;Convenience Stores;Privada;Premises;Barcelona;Amazon + SEUR;Convenience stores;Private;Premises;Barcelona;Amazon Counter - Etalon Plus + Etalonplus;Carrer d'Ausiàs Marc, 77 + Carrer d'Ausiàs Marc, 77;8013 + 8013;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;5.24;1;High;Amazon | SEUR + Amazon | SEUR;FALSE
BAR_LOC_000576;2;PUDO;643;Seur - L'estanc De Sicilia Bcn 2;C/ de Sicília, 240;4.139.974.500.921.770;2.176.454.138.439.110;240;8013;643 + 1039;Amazon + SEUR;Convenience Stores;Privada;Premises;Barcelona;Amazon + SEUR;Convenience stores;Private;Premises;Barcelona;Seur - L'estanc De Sicilia Bcn 2 + L'estanc De Sicilia Bcn 2;C/ de Sicília, 240 + C/ de Sicília, 240;8013 + 8013;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;13.45;1;High;Amazon | SEUR + Amazon | SEUR;FALSE
BAR_LOC_000578;2;PUDO;645;Amazon Counter - Asl. Reformas;C. de Ribes, 91;414.008.741.116.139;21.844.889.016.265.100;240;8013;645 + 1593;Amazon + Ctt Express;Convenience Stores;Privada;Premises;Barcelona;Amazon + CTT Express;Convenience stores;Private;Premises;Barcelona;Amazon Counter - Asl. Reformas + Asl. Reformas;C. de Ribes, 91 + C. de Ribes, 91;8013 + 8013;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;2.53;1;High;Amazon | Ctt Express + Amazon | Ctt Express;FALSE
BAR_LOC_000585;3;PUDO;655;Amazon Counter - Lyon Express;C/ de Rocafort, 108;41.380.704.091.900.700;215.199.636.366.355;360;8015;655 + 1068 + 2034;Amazon + SEUR + UPS;Convenience Stores;Privada;Premises;Barcelona;Amazon + SEUR + UPS;Convenience stores;Private;Premises;Barcelona;Amazon Counter - Lyon Express + Lyon Express + Lion Expres;C/ de Rocafort, 108 + C/ de Rocafort, 108 + C/ de Rocafort, 108;8015 + 8015 + 8015;;;;7 + 7 + 7;Convenience Store + Convenience Store + Convenience Store;1;3;3;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;21.62;2;Medium;Amazon | SEUR | UPS + Amazon | SEUR | UPS + Amazon | SEUR | UPS;FALSE
BAR_LOC_000588;2;PUDO;658;Seur - Libreria Papeleria Papiro;Carrer del Vinyar, 13;4.144.168.877.392.160;2.182.327.256.898.360;240;8016;658 + 1073;Amazon + SEUR;Convenience Stores;Privada;Premises;Barcelona;Amazon + SEUR;Convenience stores;Private;Premises;Barcelona;Seur - Libreria Papeleria Papiro + Libreria Papeleria Papiro;Carrer del Vinyar, 13 + Carrer del Vinyar, 13;8016 + 8016;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;19.99;2;Medium;Amazon | SEUR + Amazon | SEUR;FALSE
BAR_LOC_000589;5;PUDO;659;Amazon Counter - Al Noor Mobils;Carrer d'Argullós, 45, Bj local 2;4.144.079.167.129.300;21.826.415.475.092.100;600;8016;659 + 660 + 1082 + 1351 + 2040;Amazon + Amazon + SEUR + Dhl + UPS;Convenience Stores;Privada;Premises;Barcelona;Amazon + Amazon + SEUR + DHL + UPS;Convenience stores;Private;Premises;Barcelona;Amazon Counter - Al Noor Mobils + Seur - Al Noor Mobils + Al Noor Mobils + Al Noor Mobils + Full-Al Noor Mobils;Carrer d'Argullós, 45, Bj local 2 + Carrer d'Argullós, 45, Bj local 3 + Carrer d'Argullós, 45 + Carrer d'Argullós, 45 + Carrer d'Argullós, 45;8016 + 8016 + 8016 + 8016 + 8016;;;;7 + 7 + 7 + 7 + 7;Convenience Store + Convenience Store + Convenience Store + Convenience Store + Convenience Store;1;5;4;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;28.69;2;Medium;Amazon | Dhl | SEUR | UPS + Amazon | Dhl | SEUR | UPS + Amazon | Dhl | SEUR | UPS + Amazon | Dhl | SEUR | UPS + Amazon | Dhl | SEUR | UPS;FALSE
BAR_LOC_000590;2;PUDO;662;Amazon Counter - Afan Mobile House.;Carrer de Pablo Iglesias, 29;41.443.878.818.383.100;2.181.451.338.501.350;240;8016;662 + 1071;Amazon + SEUR;Convenience Stores;Privada;Premises;Barcelona;Amazon + SEUR;Convenience stores;Private;Premises;Barcelona;Amazon Counter - Afan Mobile House. + Afan Mobile House;Carrer de Pablo Iglesias, 29 + Carrer de Pablo Iglesias, 29;8016 + 8016;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;26.02;2;Medium;Amazon | SEUR + Amazon | SEUR;FALSE
BAR_LOC_000594;2;PUDO;668;Amazon Counter - Sarim Moviles;Carrer de Pablo Iglesias, 98;4.144.544.671.414.000;21.831.035.883.088;240;8016;668 + 1614;Amazon + Ctt Express;Convenience Stores;Privada;Premises;Barcelona;Amazon + CTT Express;Convenience stores;Private;Premises;Barcelona;Amazon Counter - Sarim Moviles + Sarim Moviles;Carrer de Pablo Iglesias, 98 + Carrer de Pablo Iglesias, 98;8016 + 8016;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;7.87;1;High;Amazon | Ctt Express + Amazon | Ctt Express;FALSE
BAR_LOC_000597;2;PUDO;671;Amazon Lockers - Belhez;Rambla de Guipúscoa, 16;4.141.389.298.554.210;21.937.167.255.231.500;120;8018;671 + 783;Amazon + Amazon;Locker;Privada;Premises;Barcelona;Amazon + Amazon;Lockers;Private;Premises;Barcelona;Amazon Lockers - Belhez + Amazon Lockers - Belhez;Rambla de Guipúscoa, 16 + Rambla de Guipúscoa, 16;8018 + 8027;;;;1 + 1;Locker + Locker;1;2;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;Locker only;2;Same company, multiple records;28.85;2;Medium;Amazon + Amazon;FALSE
BAR_LOC_000598;2;PUDO;673;Amazon Counter - Mr Usby;C. de las Navas de Tolosa, 249;414.126.501.573.938;2.190.454.263.975.110;240;8018;673 + 2090;Amazon + UPS;Convenience Stores;Privada;Premises;Barcelona;Amazon + UPS;Convenience stores;Private;Premises;Barcelona;Amazon Counter - Mr Usby + Mr Usby Navas De Tolosa;C. de las Navas de Tolosa, 249 + Carrer de las Navas de Tolosa, 249;8018 + 8026;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;14.24;1;High;Amazon | UPS + Amazon | UPS;FALSE
BAR_LOC_000602;4;PUDO;681;Seur - Bol Mobil2;Carrer de Rogent, 13;4.140.888.142.134.490;21.857.155.530.346.600;480;8018;681 + 682 + 1166 + 2085;Amazon + Amazon + SEUR + UPS;Convenience Stores;Privada;Premises;Barcelona;Amazon + Amazon + SEUR + UPS;Convenience stores;Private;Premises;Barcelona;Seur - Bol Mobil2 + Amazon Counter - Bol Mobil 2 + Bol Mobil2 + Full-Bol Mobils 2;Carrer de Rogent, 13 + Carrer de Rogent, 13 + Carrer de Rogent, 13 + Carrer de Rogent, 13;8018 + 8018 + 8026 + 8026;;;;7 + 7 + 7 + 7;Convenience Store + Convenience Store + Convenience Store + Convenience Store;1;4;3;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;20.52;2;Medium;Amazon | SEUR | UPS + Amazon | SEUR | UPS + Amazon | SEUR | UPS + Amazon | SEUR | UPS;FALSE
BAR_LOC_000604;2;PUDO;684;Amazon Lockers - Rozario;Carrer de Felip II, 77;41.420.718.203.560.900;218.640.241.935.309;120;8018;684 + 773;Amazon + Amazon;Locker;Privada;Premises;Barcelona;Amazon + Amazon;Lockers;Private;Premises;Barcelona;Amazon Lockers - Rozario + Amazon Lockers - Rozario;Carrer de Felip II, 77 + Carrer de Felip II, 77;8018 + 8027;;;;1 + 1;Locker + Locker;1;2;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;Locker only;2;Same company, multiple records;7.38;1;High;Amazon + Amazon;FALSE
BAR_LOC_000605;2;PUDO;686;Amazon Lockers - Atoleria;Calle Aragon 643;4.141.158.979.223.990;219.020.140.441.196;180;8018;686 + 2089;Amazon + UPS;Locker + Convenience Stores;Privada;Premises;Barcelona;Amazon + UPS;Lockers + Convenience stores;Private;Premises;Barcelona;Amazon Lockers - Atoleria + Mail Boxes Etc. 0277;Calle Aragon 643 + Carrer d'Aragó, 643;8018 + 8026;;;;1 + 7;Locker + Convenience Store;1;2;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;5.37;1;High;Amazon | UPS + Amazon | UPS;FALSE
BAR_LOC_000617;2;PUDO;700;Seur - La Tienda Scum;Carrer de Huelva, 102;414.191.260.844.951;219.859.235.595.433;240;8020;700 + 1105;Amazon + SEUR;Convenience Stores;Privada;Premises;Barcelona;Amazon + SEUR;Convenience stores;Private;Premises;Barcelona;Seur - La Tienda Scum + La Tienda Scum;Carrer de Huelva, 102 + Carrer de Huelva, 102;8020 + 8020;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;11.58;1;High;Amazon | SEUR + Amazon | SEUR;FALSE
BAR_LOC_000620;2;PUDO;703;Seur - Estanc 294;C. del Concilio de Trento, 126;4.141.498.631.754.980;21.971.995.168.618.600;240;8020;703 + 1111;Amazon + SEUR;Convenience Stores;Privada;Premises;Barcelona;Amazon + SEUR;Convenience stores;Private;Premises;Barcelona;Seur - Estanc 294 + Estanc 294;C. del Concilio de Trento, 126 + C. del Concilio de Trento, 126;8020 + 8020;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;4.18;1;High;Amazon | SEUR + Amazon | SEUR;FALSE
BAR_LOC_000626;3;PUDO;712;Amazon Lockers - Harare;Travessera de Gràcia, 17;4.139.452.861.684.640;214.656.877.130.114;240;8021;712 + 1121 + 2242;Amazon + SEUR + Pudo;Locker + Click&Collect;Privada;Premises + Parking;Barcelona;Amazon + SEUR + PUDO;Lockers + Click&Collect;Private;Premises + Parking;Barcelona;Amazon Lockers - Harare + Seur Lockers Pkn Saba Trav + Parking Saba Travessera, 17-21;Travessera de Gràcia, 17 + Travessera de Gràcia, 17 + Travessera de Gràcia, 17;8021 + 8021 + 8021;;;;1 + 1 + 3;Locker + Locker + Click & Collect;1;3;3;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7;Multiple services;4;Multiple companies, multiple services;23.26;2;Medium;Amazon | Pudo | SEUR + Amazon | Pudo | SEUR + Amazon | Pudo | SEUR;FALSE
BAR_LOC_000627;2;PUDO;713;Amazon Lockers - Indianapolis;Av. de Pau Casals;413.934.681.724.392;2.143.034.040.288.620;180;8021;713 + 2055;Amazon + UPS;Locker + Convenience Stores;Privada;Premises + Parking;Barcelona;Amazon + UPS;Lockers + Convenience stores;Private;Premises + Parking;Barcelona;Amazon Lockers - Indianapolis + P Taquilla Saba Pau Casals;Av. de Pau Casals + Av. de Pau Casals;8021 + 8021;;;;1 + 7;Locker + Convenience Store;1;2;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;2.68;1;High;Amazon | UPS + Amazon | UPS;FALSE
BAR_LOC_000629;4;PUDO;715;Amazon Lockers - Hades;Travessera de Gràcia, 43;4.139.564.031.079.800;21.482.850.456.656.500;360;8021;715 + 1123 + 2059 + 2243;Amazon + SEUR + UPS + Pudo;Locker + Convenience Stores + Click&Collect;Privada;Premises + Parking;Barcelona;Amazon + SEUR + UPS + PUDO;Lockers + Convenience stores + Click&Collect;Private;Premises + Parking;Barcelona;Amazon Lockers - Hades + Seur Lockers Saba Travesse + P Taquilla Saba Trav Gracia 43 + Saba Travessera De Gracia 43;Travessera de Gràcia, 43 + Travessera de Gràcia, 43 + Travessera de Gràcia, 43 + Travessera de Gràcia, 43;8021 + 8021 + 8021 + 8021;;;;1 + 1 + 7 + 3;Locker + Locker + Convenience Store + Click & Collect;1;4;4;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;16.65;2;Medium;Amazon | Pudo | SEUR | UPS + Amazon | Pudo | SEUR | UPS + Amazon | Pudo | SEUR | UPS + Amazon | Pudo | SEUR | UPS;FALSE
BAR_LOC_000631;4;PUDO;718;Amazon Lockers - Abando;Carrer de Bigai, 6, Sarrià-Sant Gervasi;414.052.065.724.113;2.132.753.301.718.140;360;8022;718 + 1132 + 2061 + 2225;Amazon + SEUR + UPS + Pudo;Locker + Convenience Stores + Click&Collect;Privada;Supermarket;Barcelona;Amazon + SEUR + UPS + PUDO;Lockers + Convenience stores + Click&Collect;Private;Supermarket;Barcelona;Amazon Lockers - Abando + Seur Lockers Caprabo Bigai + P Taquilla Caprabo Bigay + Caprabo Bigay;Carrer de Bigai, 6, Sarrià-Sant Gervasi + Carrer de Bigai, 6 + Carrer de Bigai, 6 + Carrer de Bigai, 6;8022 + 8022 + 8022 + 8022;;;;1 + 1 + 7 + 3;Locker + Locker + Convenience Store + Click & Collect;1;4;4;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;7;Multiple services;4;Multiple companies, multiple services;21.6;2;Medium;Amazon | Pudo | SEUR | UPS + Amazon | Pudo | SEUR | UPS + Amazon | Pudo | SEUR | UPS + Amazon | Pudo | SEUR | UPS;FALSE
BAR_LOC_000635;3;PUDO;723;Correos - Barcelona Suc 6. Sant Gervasi;Calle de Balmes, 421;41.408.116.945.419.800;21.379.240.017.089.100;300;8022;723 + 1898 + 2350;Amazon + Mail Boxes Etc + Correos;Convenience Stores + Lsp Pudos + Locker;Privada + Pública;Public Facility + Premises + Locker;Barcelona;Amazon + Mail Boxes ETC + Correos Citypaq;Convenience stores + LSP PUDOs + Locker;Private + Public;Public facility + Premises + Locker;Barcelona;Correos - Barcelona Suc 6. Sant Gervasi + MBE 0076 + BARCELONA SUC 6. SANT GERVASI;Calle de Balmes, 421 + Calle de Balmes, 415 + Car. Balmes 421;8022 + 8022;Correos CityPaq;Possibly new;;7 + 2 + 1;Convenience Store + PUDO + Locker;1;3;3;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;3;Locker and PUDO;4;Multiple companies, multiple services;19.44;2;Medium;Amazon | Correos | Mail Boxes Etc + Amazon | Correos | Mail Boxes Etc + Amazon | Correos | Mail Boxes Etc;FALSE
BAR_LOC_000636;2;PUDO;724;Seur - Puericultura Paz Mare;C. de Muntaner, 537;4.140.469.905.918.000;21.358.481.505.338.400;240;8022;724 + 1131;Amazon + SEUR;Convenience Stores;Privada;Premises;Barcelona;Amazon + SEUR;Convenience stores;Private;Premises;Barcelona;Seur - Puericultura Paz Mare + Puericultura Paz Mare;C. de Muntaner, 537 + C. de Muntaner, 537;8022 + 8022;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;1.75;1;High;Amazon | SEUR + Amazon | SEUR;FALSE
BAR_LOC_000637;2;PUDO;726;Amazon Counter - Rs Mobil Wifi;Pg. de St. Gervasi, 84;4.141.344.659.685.230;21.379.378.883.741.100;240;8022;726 + 1650;Amazon + Ctt Express;Convenience Stores;Privada;Premises;Barcelona;Amazon + CTT Express;Convenience stores;Private;Premises;Barcelona;Amazon Counter - Rs Mobil Wifi + Rs Mobil Wifi;Pg. de St. Gervasi, 84 + Pg. de St. Gervasi, 84;8022 + 8022;;;;7 + 7;Convenience Store + Convenience Store;1;2;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5;Convenience Store only;3;Multiple companies, single service;13.02;1;High;Amazon | Ctt Express + Amazon | Ctt Express;FALSE
