ID,Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag
406,InPost,Convenience Stores,Privada,Premises,Barcelona,8905,Con Tigo Envios 2,"Carrer Bòbiles, 38",41.3705311926337,2.11243991989921,InPost,Convenience stores,Private,Premises,Barcelona,Con Tigo Envios 2,"Carrer Bòbiles, 38",8905,,,
407,InPost,Convenience Stores,Privada,Premises,Barcelona,8905,Ferreteria Sugehos,"C/ Ing. Moncunill, 11",41.3721796774444,2.11146862783405,InPost,Convenience stores,Private,Premises,Barcelona,Ferreteria Sugehos,"C/ Ing. Moncunill, 11",8905,,,
408,InPost,Convenience Stores,Privada,Premises,Barcelona,8905,Con Tigo Envios 1,"Carrer Esteve Grau, 3",41.3727726388928,2.1081357261451,InPost,Convenience stores,Private,Premises,Barcelona,Con Tigo Envios 1,"Carrer Esteve Grau, 3",8905,,,
409,InPost,Convenience Stores,Privada,Premises,Barcelona,8905,Movil Y Portatil,"Av. de la Primavera, 130",41.3726384303327,2.10685748871838,InPost,Convenience stores,Private,Premises,Barcelona,Movil Y Portatil,"Av. de la Primavera, 130",8905,,,
410,InPost,Convenience Stores,Privada,Premises,Barcelona,8014,Western Union,"Rambla de Badal, 37",41.3673558254968,2.13339597774029,InPost,Convenience stores,Private,Premises,Barcelona,Western Union,"Rambla de Badal, 37",8014,,,
411,InPost,Convenience Stores,Privada,Premises,Barcelona,8014,Ranbeer Supermercat,"Carrer de la Riera Blanca, 213",41.3672445924249,2.13221671659564,InPost,Convenience stores,Private,Premises,Barcelona,Ranbeer Supermercat,"Carrer de la Riera Blanca, 213",8014,,,
412,InPost,Locker,Privada,Service Station,Barcelona,8901,Locker 24/7 Q8 Alps,"Av. de Josep Tarradellas i Joan, 76",41.3660782921966,2.11373995414423,InPost,Lockers,Private,Service Station,Barcelona,Locker 24/7 Q8 Alps,"Av. de Josep Tarradellas i Joan, 76",8901,,,
413,InPost,Locker,Privada,Premises,Barcelona,8902,Locker 24/7 Aquanet,"Carrer de la Fortuna, 36",41.3634707273886,2.11965577406809,InPost,Lockers,Private,Premises,Barcelona,Locker 24/7 Aquanet,"Carrer de la Fortuna, 36",8902,,,
414,InPost,Convenience Stores,Privada,Service Station,Barcelona,8902,Locker Gasolinera Es Tamoil Gor,"Carrer Juan Ramón Jiménez, 20",41.3620712070186,2.11785429091592,InPost,Convenience stores,Private,Service Station,Barcelona,Locker Gasolinera Es Tamoil Gor,"Carrer Juan Ramón Jiménez, 20",8902,,,
415,InPost,Convenience Stores,Privada,Premises,Barcelona,8905,Bazar Informatica,"Avinguda del Torrent Gornal, 15",41.3701231641929,2.11589746799529,InPost,Convenience stores,Private,Premises,Barcelona,Bazar Informatica,"Avinguda del Torrent Gornal, 15",8905,,,
416,InPost,Convenience Stores,Privada,Premises,Barcelona,8902,Peloperfect,"Carrer del Comerç, 72",41.3643653359069,2.12673579534856,InPost,Convenience stores,Private,Premises,Barcelona,Peloperfect,"Carrer del Comerç, 72",8902,,,
417,InPost,Convenience Stores,Privada,Premises,Barcelona,8940,Mail Boxes Cornella,"Avinguda de Pablo Picasso, 52",41.35137992292,2.08929198675959,InPost,Convenience stores,Private,Premises,Barcelona,Mail Boxes Cornella,"Avinguda de Pablo Picasso, 52",8940,,,
418,InPost,Locker,Privada,Premises,Barcelona,8902,Locker Ria Central De Enviament,"Av. del Carrilet, 66",41.3648059680055,2.12702885572695,InPost,Lockers,Private,Premises,Barcelona,Locker Ria Central De Enviament,"Av. del Carrilet, 66",8902,,,
419,InPost,Convenience Stores,Privada,Premises,Barcelona,8905,Globalexs,"Carrer Almería, 8",41.3695348309905,2.11577412008025,InPost,Convenience stores,Private,Premises,Barcelona,Globalexs,"Carrer Almería, 8",8905,,,
420,InPost,Convenience Stores,Privada,Premises,Barcelona,8902,Tuink Santa Eulalia,"C. de Anselm Clavé, 42",41.3655945188939,2.12693963571603,InPost,Convenience stores,Private,Premises,Barcelona,Tuink Santa Eulalia,"C. de Anselm Clavé, 42",8902,,,
421,InPost,Convenience Stores,Privada,Premises,Barcelona,8902,Vap Store Santa Eulalia,"Carrer de Castelao, 125",41.3618709106936,2.12586286616051,InPost,Convenience stores,Private,Premises,Barcelona,Vap Store Santa Eulalia,"Carrer de Castelao, 125",8902,,,
422,InPost,Convenience Stores,Privada,Premises,Barcelona,8906,Llibreria Cuca,"Carrer de Miralta, 1",41.3664011169266,2.08906838540449,InPost,Convenience stores,Private,Premises,Barcelona,Llibreria Cuca,"Carrer de Miralta, 1",8906,,,
423,InPost,Convenience Stores,Privada,Premises,Barcelona,8940,El Paisa 11 Locutorio,"Carrer Xiprer, 5",41.3654410032311,2.086237927391,InPost,Convenience stores,Private,Premises,Barcelona,El Paisa 11 Locutorio,"Carrer Xiprer, 5",8940,,,
424,InPost,Convenience Stores,Privada,Premises,Barcelona,8904,Singhlocutorio,"Carrer de Pujós, 75",41.3727258335148,2.11672397487824,InPost,Convenience stores,Private,Premises,Barcelona,Singhlocutorio,"Carrer de Pujós, 75",8904,,,
425,InPost,Convenience Stores,Privada,Premises,Barcelona,8902,Estanc Expendeduria 33,"Carrer d'Amadeu Torner, 70",41.3630279256193,2.12239731494522,InPost,Convenience stores,Private,Premises,Barcelona,Estanc Expendeduria 33,"Carrer d'Amadeu Torner, 70",8902,,,
426,InPost,Locker,Privada,Premises,Barcelona,8901,Locker Tienda Globalmoon,Carrer Anselm Clavé,41.3668988686365,2.1262590391302,InPost,Lockers,Private,Premises,Barcelona,Locker Tienda Globalmoon,Carrer Anselm Clavé,8901,,,
427,InPost,Convenience Stores,Privada,Premises,Barcelona,8902,Europa Fira Moviles Y Locutorio,"Carrer de Natzaret, 40",41.3595338117195,2.12584150361431,InPost,Convenience stores,Private,Premises,Barcelona,Europa Fira Moviles Y Locutorio,"Carrer de Natzaret, 40",8902,,,
428,InPost,Convenience Stores,Privada,Premises,Barcelona,8904,New York Barbershop,"C Mas, 129",41.3704726822026,2.11801410896573,InPost,Convenience stores,Private,Premises,Barcelona,New York Barbershop,"C Mas, 129",8904,,,
429,InPost,Convenience Stores,Privada,Premises,Barcelona,8903,Western Union Lh,"C/ del Progreso, 49",41.3735786575763,2.12022716401747,InPost,Convenience stores,Private,Premises,Barcelona,Western Union Lh,"C/ del Progreso, 49",8903,,,
430,InPost,Locker,Privada,Premises,Barcelona,8904,Locker Universal Service,"C/ Llobregat, 17",41.3751620877732,2.1185726375858,InPost,Lockers,Private,Premises,Barcelona,Locker Universal Service,"C/ Llobregat, 17",8904,,,
431,InPost,Convenience Stores,Privada,Premises,Barcelona,8903,Suramericana De Envios,"Rambla Catalana, 75",41.3702412741168,2.12343826919085,InPost,Convenience stores,Private,Premises,Barcelona,Suramericana De Envios,"Rambla Catalana, 75",8903,,,
432,InPost,Locker,Privada,Premises,Barcelona,8903,Locker Lavanderia Renta Rapid,"Carrer Mossèn Jaume Busquet, 40",41.3696254423348,2.1235250189146,InPost,Lockers,Private,Premises,Barcelona,Locker Lavanderia Renta Rapid,"Carrer Mossèn Jaume Busquet, 40",8903,,,
433,InPost,Convenience Stores,Privada,Premises,Barcelona,8903,Goldan Alimentacion,"Carrer de la Riera Blanca, 146",41.3709889603262,2.12887301916116,InPost,Convenience stores,Private,Premises,Barcelona,Goldan Alimentacion,"Carrer de la Riera Blanca, 146",8903,,,
434,InPost,Convenience Stores,Privada,Premises,Barcelona,8903,Papeleria Libreria Jordi,"Carrer del Doctor Martí Julià, 110",41.3720768816933,2.12411702468978,InPost,Convenience stores,Private,Premises,Barcelona,Papeleria Libreria Jordi,"Carrer del Doctor Martí Julià, 110",8903,,,
435,InPost,Locker,Privada,Parking,Barcelona,8908,Locker 24/7 Indigo Justicia,"Avinguda de la Granvia de l’Hospitalet, 25",41.3618915016105,2.13241311165715,InPost,Lockers,Private,Parking,Barcelona,Locker 24/7 Indigo Justicia,"Avinguda de la Granvia de l’Hospitalet, 25",8908,,,
436,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8035,Correos Barcelona Suc 29. Vall D`Hebron,"Carrer d'Arenys, 16",41.4220816901403,2.14196317776367,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 29. Vall D`Hebron ,"Carrer d'Arenys, 16",8035,,,
437,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8005,Correos Barcelona Suc 21. Poble Nou,"Carrer de Ramon Turró, 248",41.4022138427678,2.20590386221512,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 21. Poble Nou,"Carrer de Ramon Turró, 248",8005,,,
438,Correos,Locker,Pública,Public Facility,Barcelona,8035,Correos Barcelona Suc 29. Vall D`Hebron,"Carrer d'Arenys, 16",41.4220816901403,2.14196317776367,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 29. Vall D`Hebron ,"Carrer d'Arenys, 16",8035,,,
439,Correos,Locker,Pública,Public Facility,Barcelona,8005,Correos Barcelona Suc 21. Poble Nou,"Carrer de Ramon Turró, 248",41.4022138427678,2.20590386221512,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 21. Poble Nou,"Carrer de Ramon Turró, 248",8005,,,
440,Correos,Locker,Pública,Public Facility,Barcelona,8007,Ub Edificio Historico,"Gran Via de les Corts Catalanes, 585",41.386493682234,2.16272213553529,Correos,Lockers,Public,Public facility,Barcelona,Ub Edificio Historico,"Gran Via de les Corts Catalanes, 585",8007,,,
441,Correos,Locker,Privada,Supermarket,Barcelona,8032,Condis,"Pg. Maragall, 415",41.4293229704614,2.16256139162713,Correos,Lockers,Private,Supermarket,Barcelona,Condis,"Pg. Maragall, 415",8032,,,
442,Correos,Locker,Privada,Supermarket,Barcelona,8021,Condis,"Carrer de Prats de Molló, 2",41.4014285000991,2.13682126345712,Correos,Lockers,Private,Supermarket,Barcelona,Condis,"Carrer de Prats de Molló, 2",8021,,,
443,Correos,Locker,Pública,Public Infrastructure,Barcelona,8030,Rodalies Sant Andreu Arenal,"Av. Meridiana, 402",41.431379661739,2.18334817626836,Correos,Lockers,Public,Public Infrastructure,Barcelona,Rodalies Sant Andreu Arenal,"Av. Meridiana, 402",8030,,,
444,Correos,Locker,Privada,Public Facility,Barcelona,8011,Monso Benet Electricidad,"C. de Muntaner, 54",41.3867797225461,2.15979848180555,Correos,Lockers,Private,Public facility,Barcelona,Monso Benet Electricidad,"C. de Muntaner, 54",8011,,,
445,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8007,Correos Barcelona Suc 1 Plaza Letamendi,"Pl. del Dr. Letamendi, 5-7",41.3887359724653,2.16088127967393,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 1 Plaza Letamendi,"Pl. del Dr. Letamendi, 5-7",8007,,,
446,Correos,Locker,Pública,Public Facility,Barcelona,8007,Correos Barcelona Suc 1 Plaza Letamendi,"Pl. del Dr. Letamendi, 5-7",41.3887359724653,2.16088127967393,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 1 Plaza Letamendi,"Pl. del Dr. Letamendi, 5-7",8007,,,
447,Correos,Locker,Pública,Public Infrastructure,Barcelona,8027,Rodalies La Sagrera-Meridiana,"Av. Meridiana, 305",41.4243361497558,2.18638787680952,Correos,Lockers,Public,Public Infrastructure,Barcelona,Rodalies La Sagrera-Meridiana,"Av. Meridiana, 305",8027,,,
448,Correos,Locker,Pública,Public Facility,Barcelona,8022,Citypaq Uao Universitat Abat Oliba Ceu,"Carrer de Bellesguard, 30",41.4099785890708,2.12624844025056,Correos,Lockers,Public,Public facility,Barcelona,Citypaq Uao Universitat Abat Oliba Ceu,"Carrer de Bellesguard, 30",8022,,,
449,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8005,Correos Barcelona Suc 16. La Vila Olimpica,"C. del Dr. Trueta, 58",41.3925164177069,2.19522124697576,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 16. La Vila Olimpica,"C. del Dr. Trueta, 58",8005,,,
450,Correos,Locker,Pública,Public Facility,Barcelona,8005,Correos Barcelona Suc 16. La Vila Olimpica,"C. del Dr. Trueta, 58",41.3925164177069,2.19522124697576,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 16. La Vila Olimpica,"C. del Dr. Trueta, 58",8005,,,
451,Correos,Locker,Pública,Public Infrastructure,Barcelona,8002,Fgc Plaça De Catalunya,"Plaça de Catalunya, 1",41.4926078788101,2.03091673619366,Correos,Lockers,Public,Public Infrastructure,Barcelona,Fgc Plaça De Catalunya,"Plaça de Catalunya, 1",8002,,,
452,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8018,Correos Barcelona Suc 15. El Clot,"Carrer de Rossend Nobas, 31",41.4090530312734,2.18965419047256,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 15. El Clot,"Carrer de Rossend Nobas, 31",8018,,,
453,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8025,Correos Barcelona Suc 24. Sagrada Familia,"Carrer de los Castillejos, 276",41.4076498819456,2.17736363301539,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 24. Sagrada Familia,"Carrer de los Castillejos, 276",8025,,,
454,Correos,Locker,Pública,Public Facility,Barcelona,8018,Correos Barcelona Suc 15. El Clot,"Carrer de Rossend Nobas, 31",41.4090530312734,2.18965419047256,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 15. El Clot,"Carrer de Rossend Nobas, 31",8018,,,
455,Correos,Locker,Pública,Public Facility,Barcelona,8025,Correos Barcelona Suc 24. Sagrada Familia,"Carrer de los Castillejos, 276",41.4076498819456,2.17736363301539,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 24. Sagrada Familia,"Carrer de los Castillejos, 276",8025,,,
456,Correos,Locker,Pública,Public Infrastructure,Barcelona,8017,Fgc Sarria,Distrito de Sarrià-Sant Gervas,41.3988979787188,2.12490663454987,Correos,Lockers,Public,Public Infrastructure,Barcelona,Fgc Sarria,Distrito de Sarrià-Sant Gervas,8017,,,
457,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8015,Correos Barcelona Suc 22. Sepulveda,"Av. de Mistral, 44",41.3765687056845,2.15520364760172,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 22. Sepulveda,"Av. de Mistral, 44",8015,,,
458,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8020,Correos Barcelona Suc 27. Sant Marti,"Rambla de Guipúscoa, 119",41.4210723115493,2.20283750537109,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 27. Sant Marti,"Rambla de Guipúscoa, 119",8020,,,
459,Correos,Locker,Pública,Public Facility,Barcelona,8015,Correos Barcelona Suc 22. Sepulveda,"Av. de Mistral, 44",41.3765687056845,2.15520364760172,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 22. Sepulveda,"Av. de Mistral, 44",8015,,,
460,Correos,Locker,Pública,Public Facility,Barcelona,8020,Correos Barcelona Suc 27. Sant Marti,"Rambla de Guipúscoa, 119",41.4210723115493,2.20283750537109,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 27. Sant Marti,"Rambla de Guipúscoa, 119",8020,,,
461,Correos,Locker,Pública,Public Infrastructure,Barcelona,8008,Fgc Provença,Calle C/ Balmes Esq C/ Rosello S/N,41.3927884651406,2.15860202219929,Correos,Lockers,Public,Public Infrastructure,Barcelona,Fgc Provença,Calle C/ Balmes Esq C/ Rosello S/N,8008,,,
462,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8021,Correos Barcelona Suc 7. Via Augusta,"Vía Augusta, 207",41.3982853926703,2.13832098806894,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 7. Via Augusta,"Vía Augusta, 207",8021,,,
463,Correos,Locker,Pública,Public Facility,Barcelona,8021,Correos Barcelona Suc 7. Via Augusta,"Vía Augusta, 207",41.3982853926703,2.13832098806894,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 7. Via Augusta,"Vía Augusta, 207",8021,,,
464,Correos,Locker,Pública,Public Infrastructure,Barcelona,8004,Fgc Plaça Espanya,Plaça Espanya S/N,41.3758195903501,2.14798766214634,Correos,Lockers,Public,Public Infrastructure,Barcelona,Fgc Plaça Espanya,Plaça Espanya S/N,8004,,,
465,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8019,Correos Barcelona Suc 28. Besós,"Carrer de Jaume Huguet, 8",41.4173957120864,2.2125941327047,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 28. Besós,"Carrer de Jaume Huguet, 8",8019,,,
466,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8017,Correos Barcelona Suc 14. Les Tres Torres,"Carrer de Castellnou, 57",41.3966016835664,2.12869986764469,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 14. Les Tres Torres,"Carrer de Castellnou, 57",8017,,,
467,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8002,Correos Barcelona Op,"Pl. de Correus, S/N, Ciutat Vella",41.3824360062265,2.18088289383968,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Op,"Pl. de Correus, S/N, Ciutat Vella",8002,,,
468,Correos,Locker,Pública,Public Facility,Barcelona,8019,Correos Barcelona Suc 28. Besós,"Carrer de Jaume Huguet, 8",41.4173957120864,2.2125941327047,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 28. Besós,"Carrer de Jaume Huguet, 8",8019,,,
469,Correos,Locker,Pública,Public Facility,Barcelona,8017,Correos Barcelona Suc 14. Les Tres Torres,"Carrer de Castellnou, 57",41.3966016835664,2.12869986764469,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 14. Les Tres Torres,"Carrer de Castellnou, 57",8017,,,
470,Correos,Locker,Pública,Public Facility,Barcelona,8002,Correos Barcelona Op,"Pl. de Correus, S/N, Ciutat Vella",41.3824360062265,2.18088289383968,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Op,"Pl. de Correus, S/N, Ciutat Vella",8002,,,
471,Correos,Locker,Privada,Supermarket,Barcelona,8015,Condis,"Carrer d'Aragó, 96",41.3837266394475,2.15350883712387,Correos,Lockers,Private,Supermarket,Barcelona,Condis,"Carrer d'Aragó, 96",8015,,,
472,Correos,Locker,Privada,Supermarket,Barcelona,8028,Carrefour,"Carrer de Sants, 303",41.3755549590707,2.12872402187357,Correos,Lockers,Private,Supermarket,Barcelona,Carrefour,"Carrer de Sants, 303",8028,,,
473,Correos,Locker,Privada,Supermarket,Barcelona,8031,Condis,"Carrer de Cartellà, 79",41.4280411963625,2.17120246313627,Correos,Lockers,Private,Supermarket,Barcelona,Condis,"Carrer de Cartellà, 79",8031,,,
474,Correos,Locker,Privada,Premises,Barcelona,8030,Bluespace,"Pont del Potosí, 5",41.4434647798848,2.20051454697416,Correos,Lockers,Private,Premises,Barcelona,Bluespace,"Pont del Potosí, 5",8030,,,
475,Correos,Locker,Privada,Supermarket,Barcelona,8020,Condis,"C de Puigcerdà, 211",41.4201835384715,2.2034967254263,Correos,Lockers,Private,Supermarket,Barcelona,Condis,"C de Puigcerdà, 211",8020,,,
476,Correos,Locker,Privada,Supermarket,Barcelona,8038,Condis,"Pg. de la Zona Franca, 168",41.3600466795694,2.13949751080658,Correos,Lockers,Private,Supermarket,Barcelona,Condis,"Pg. de la Zona Franca, 168",8038,,,
477,Correos,Locker,Privada,Supermarket,Barcelona,8017,Condis,"Carrer d’Elisa Moragas i Badia, 1",41.4138305806231,2.10401790504933,Correos,Lockers,Private,Supermarket,Barcelona,Condis,"Carrer d’Elisa Moragas i Badia, 1",8017,,,
478,Correos,Locker,Privada,Supermarket,Barcelona,8013,Condis,"Carrer d'Aragó, 520",41.4056070691405,2.18285815046414,Correos,Lockers,Private,Supermarket,Barcelona,Condis,"Carrer d'Aragó, 520",8013,,,
479,Correos,Locker,Privada,Supermarket,Barcelona,8020,Condis,"Rambla de Guipúscoa, 132",41.4209402914532,2.20360977998101,Correos,Lockers,Private,Supermarket,Barcelona,Condis,"Rambla de Guipúscoa, 132",8020,,,
480,Correos,Locker,Privada,Supermarket,Barcelona,8020,Carrefour Market,"Carrer de Menorca, 19",41.4197777229349,2.19640666248986,Correos,Lockers,Private,Supermarket,Barcelona,Carrefour Market,"Carrer de Menorca, 19",8020,,,
481,Correos,Locker,Privada,Supermarket,Barcelona,8021,Plusfresc,"Vía Augusta, 188",41.3991210480727,2.14167758715619,Correos,Lockers,Private,Supermarket,Barcelona,Plusfresc,"Vía Augusta, 188",8021,,,
482,Correos,Locker,Privada,Service Station,Barcelona,8018,Galp,"Carrer dels Almogàvers, 66",41.394295513609,2.1862677063291,Correos,Lockers,Private,Service Station,Barcelona,Galp,"Carrer dels Almogàvers, 66",8018,,,
483,Correos,Locker,Privada,Service Station,Barcelona,8015,Galp,"Av. del Paralelo, 132",41.3754258119565,2.1605766199834,Correos,Lockers,Private,Service Station,Barcelona,Galp,"Av. del Paralelo, 132",8015,,,
484,Correos,Locker,Privada,Supermarket,Barcelona,8002,Carrefour Market,"Rambla dels Estudis, 113",41.384142589558,2.17075029109959,Correos,Lockers,Private,Supermarket,Barcelona,Carrefour Market,"Rambla dels Estudis, 113",8002,,,
485,Correos,Locker,Pública,Supermarket,Barcelona,8029,Cc Lilla,"Av. Diagonal, 567",41.3903997946535,2.1352992514089,Correos,Lockers,Public,Supermarket,Barcelona,Cc Lilla,"Av. Diagonal, 567",8029,,,
486,Correos,Locker,Privada,Supermarket,Barcelona,8014,Condislife,"Rambla de Badal, 65",41.3685590408727,2.13279966409139,Correos,Lockers,Private,Supermarket,Barcelona,Condislife,"Rambla de Badal, 65",8014,,,
487,Correos,Locker,Privada,Supermarket,Barcelona,8037,Condislife,"C. del Bruc, 166",41.399260929402,2.16388802115237,Correos,Lockers,Private,Supermarket,Barcelona,Condislife,"C. del Bruc, 166",8037,,,
488,Correos,Locker,Privada,Supermarket,Barcelona,8028,Condis,"C. de Europa, 18",41.3871795805445,2.12983499172806,Correos,Lockers,Private,Supermarket,Barcelona,Condis,"C. de Europa, 18",8028,,,
489,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8010,Correos Barcelona Suc 20. Urquinaona,"Carrer d'Ausiàs Marc, 13",41.3905120263741,2.174037362811,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 20. Urquinaona,"Carrer d'Ausiàs Marc, 13",8010,,,
490,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8012,Correos Barcelona Suc 32. Gracia,"Carrer Gran de Gràcia, 118",41.401636463491,2.15391275381462,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 32. Gracia,"Carrer Gran de Gràcia, 118",8012,,,
491,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8007,Correos Barcelona Suc 33. Ronda Universitat,"Ronda de la Universidad, 23",41.3870189847678,2.1666723469701,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 33. Ronda Universitat,"Ronda de la Universidad, 23",8007,,,
492,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8013,Correos Barcelona Suc 8. Tetuan,"Calle del Consejo de Ciento, 445",41.3983812645151,2.17444660777575,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 8. Tetuan,"Calle del Consejo de Ciento, 445",8013,,,
493,Correos,Locker,Pública,Public Facility,Barcelona,8010,Correos Barcelona Suc 20. Urquinaona,"Carrer d'Ausiàs Marc, 13",41.3905120263741,2.174037362811,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 20. Urquinaona,"Carrer d'Ausiàs Marc, 13",8010,,,
494,Correos,Locker,Pública,Public Facility,Barcelona,8012,Correos Barcelona Suc 32. Gracia,"Carrer Gran de Gràcia, 118",41.401636463491,2.15391275381462,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 32. Gracia,"Carrer Gran de Gràcia, 118",8012,,,
495,Correos,Locker,Pública,Public Facility,Barcelona,8007,Correos Barcelona Suc 33. Ronda Universitat,"Ronda de la Universidad, 23",41.3870189847678,2.1666723469701,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 33. Ronda Universitat,"Ronda de la Universidad, 23",8007,,,
496,Correos,Locker,Pública,Public Facility,Barcelona,8013,Correos Barcelona Suc 8. Tetuan,"Calle del Consejo de Ciento, 445",41.3983812645151,2.17444660777575,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 8. Tetuan,"Calle del Consejo de Ciento, 445",8013,,,
497,Correos,Locker,Pública,Public Infrastructure,Barcelona,8018,Residencia De Estudiantes Blau Estudent Housing,"Carrer del Perú, 110",41.4096475736495,2.19779593742673,Correos,Lockers,Public,Public Infrastructure,Barcelona,Residencia De Estudiantes Blau Estudent Housing,"Carrer del Perú, 110",8018,,,
498,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8030,Correos Barcelona Suc 13. Sant Andreu,"Passeig de Torras i Bages, 29",41.4380462052228,2.19094530633448,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 13. Sant Andreu,"Passeig de Torras i Bages, 29",8030,,,
499,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8028,Correos Barcelona Suc 23. Les Corts,"Av. de Madrid, 106",41.3793229014627,2.12808156052457,Correos,LSP PUDOs,Public,Public facility,Barcelona,Correos Barcelona Suc 23. Les Corts,"Av. de Madrid, 106",8028,,,
500,Correos,Locker,Pública,Public Facility,Barcelona,8030,Correos Barcelona Suc 13. Sant Andreu,"Passeig de Torras i Bages, 29",41.4380462052228,2.19094530633448,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 13. Sant Andreu,"Passeig de Torras i Bages, 29",8030,,,
501,Correos,Locker,Pública,Public Facility,Barcelona,8028,Correos Barcelona Suc 23. Les Corts,"Av. de Madrid, 106",41.3793229014627,2.12808156052457,Correos,Lockers,Public,Public facility,Barcelona,Correos Barcelona Suc 23. Les Corts,"Av. de Madrid, 106",8028,,,
502,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8901,L'hospitalet De Llobregat Op,Carrer de Francesc Moragas,41.3607372777766,2.09683516054925,Correos,LSP PUDOs,Public,Public facility,Barcelona,L'hospitalet De Llobregat Op,Carrer de Francesc Moragas,8901,,,
503,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8902,Oficina De Correos Y Citypaq,"Carrer Martí Codolar, 44",41.368554628371,2.12980844757919,Correos,LSP PUDOs,Public,Public facility,Barcelona,Oficina De Correos Y Citypaq,"Carrer Martí Codolar, 44",8902,,,
504,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8031,Oficina De Correos Suc 10,"Carrer de Santiago Rusiñol, 16-18",41.4285346884364,2.16687184744559,Correos,LSP PUDOs,Public,Public facility,Barcelona,Oficina De Correos Suc 10,"Carrer de Santiago Rusiñol, 16-18",8031,,,
505,Correos,Lsp Pudos,Pública,Public Facility,Barcelona,8030,Barcelona Suc 13. Sant Andreu,"Passeig de Torras i Bages, 29",41.4380729624698,2.19099969472063,Correos,LSP PUDOs,Public,Public facility,Barcelona,Barcelona Suc 13. Sant Andreu,"Passeig de Torras i Bages, 29",8030,,,
