Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude
INPOST,Convenience stores,Private,Premises,Madrid,28022,Papeleria Fotografia Odin,"C. de Sofía, 56",40.4285779,-3.601178399
INPOST,Convenience stores,Private,Premises,Madrid,28022,Alimentacion Y Panaderia,"C/ de Boltaña, 73",40.44888048,-3.608231071
INPOST,Convenience stores,Private,Premises,Madrid,28022,Estanco Vega,"C. Ribadumia, 2",40.44182681,-3.610888929
INPOST,Convenience stores,Private,Premises,Madrid,28022,New Mascota Canillejas,"C/ de Boltaña, 59",40.44813555,-3.609548299
INPOST,Convenience stores,Private,Premises,Madrid,28022,Papeleria Alfilbe Las Rosas,"C. de Suecia, 21",40.42330268,-3.60679692
INPOST,Convenience stores,Private,Premises,Madrid,28022,Gran Bazar Plaza China,"C/ de Boltaña, 40",40.4454658,-3.612737998
INPOST,Lockers,Private,Supermarket,Madrid,28022,Locker Supermercado Dia Calle D,"Calle de San Faustino, 20",40.44604617,-3.609124951
INPOST,Lockers,Private,Premises,Madrid,28022,Locker San Mariano 3 Lava Y Sec,"C. de San Mariano, 3",40.44520106,-3.61398217
INPOST,Convenience stores,Private,Premises,Madrid,28022,Casa Cuadro,"Av. de Niza, 5",40.42642036,-3.606363476
INPOST,Convenience stores,Private,Premises,Madrid,28023,Frutos Secos Olivo,"C. Olivo, 32",40.4591783,-3.781800141
INPOST,Convenience stores,Private,Premises,Madrid,28023,Cafe Bar El Garaje,"Av. de la Galaxia, 20",40.45797638,-3.785565884
INPOST,Lockers,Private,Service Station,Madrid,28023,Locker 24/7 Repsol Aravaca El P,"Av. de la Victoria, 34",40.46914902,-3.82004839
INPOST,Convenience stores,Private,Premises,Madrid,28024,Peluqueria Canina Cuatro Viento,"P.º de los Lanceros, 2",40.37955597,-3.79258015
INPOST,Convenience stores,Private,Premises,Madrid,28024,Smartrepair,"C. de Maqueda, 134",40.38807187,-3.762271369
INPOST,Convenience stores,Private,Premises,Madrid,28024,Estanco 648,"C. de Escalona, 12",40.39777079,-3.761667783
INPOST,Convenience stores,Private,Premises,Madrid,28024,Taymar,"C. de Illescas, 145",40.39351244,-3.760714106
INPOST,Lockers,Private,Premises,Madrid,28024,Locker 24/7 Farmacia Sesena 7,"C. de Seseña, 7",40.39786552,-3.758433373
INPOST,Convenience stores,Private,Premises,Madrid,28024,Herbolario Hierbabuena I,"C/ de Villaviciosa, 40",40.39706794,-3.771678906
INPOST,Convenience stores,Private,Premises,Madrid,28024,La Casa Del Cartucho,"C. de Galicia, 52",40.3992976,-3.772448081
INPOST,Lockers,Private,Supermarket,Madrid,28025,Locker Supermercado Dia Cam Vie,"C. del Camino Viejo de Leganés, 177",40.38164649,-3.730826961
INPOST,Convenience stores,Private,Premises,Madrid,28025,Locutorio Khan 2,"P.º Castellanos, 65",40.37494073,-3.742736564
INPOST,Convenience stores,Private,Premises,Madrid,28025,Tintoreria Casablanca,"C. Jilguero, 4",40.38399964,-3.729969293
INPOST,Lockers,Private,Premises,Madrid,28025,Locker Lavanderia Bloomet Carab,"Pl. Tarifa, 1",40.38471595,-3.73037523
INPOST,Convenience stores,Private,Premises,Madrid,28025,La Tienda Del Barrio,"C. de Eugenia de Montijo, 29",40.38200105,-3.742864648
INPOST,Lockers,Private,Service Station,Madrid,28025,Locker 24/7 Galp Madrid Argenti,"Av. de los Poblados, 83",40.37393233,-3.743368821
INPOST,Convenience stores,Private,Premises,Madrid,28025,Master Ocio,"C. de Eugenia de Montijo, 63",40.3784286,-3.748030601
INPOST,Convenience stores,Private,Premises,Madrid,28025,Herbolario Rincon Verde Mavione,"C. de Matilde Hernández, 78",40.38786741,-3.736201706
INPOST,Convenience stores,Private,Premises,Madrid,28025,Libreria Papeleria Carabanchel,"P.º de Marcelino Camacho, 19",40.38604972,-3.741042685
INPOST,Convenience stores,Private,Premises,Madrid,28025,Charcuteria Frey,"C. de Matilde Hernández, 100",40.38659416,-3.738874367
INPOST,Convenience stores,Private,Premises,Madrid,28025,Expendeduria 464,"C. de la Oca, 26",40.38978495,-3.734068243
INPOST,Convenience stores,Private,Premises,Madrid,28025,Tizas91,"Av. de Ntra. Sra. de Valvanera, 91",40.39128311,-3.737723119
INPOST,Convenience stores,Private,Premises,Madrid,28025,Ecoink Oca 88,"C. de la Oca, 88",40.38879864,-3.741744306
INPOST,Convenience stores,Private,Premises,Madrid,28025,Madrid 516,"C. de la Laguna, 16",40.39158908,-3.742335229
INPOST,Lockers,Private,Premises,Madrid,28026,Locker Money Exchange Usera,"C. de Marcelo Usera, 71",40.38609603,-3.705500834
INPOST,Convenience stores,Private,Premises,Madrid,28026,Alimentacion Rosmery,"C. de Nicolás Usera, 4",40.38713806,-3.706038272
INPOST,Convenience stores,Private,Premises,Madrid,28026,Aromas Artesanales,"C. de Marcelo Usera, 117",40.38572668,-3.709033231
INPOST,Convenience stores,Private,Premises,Madrid,28026,Que Me Das,"C. de Dolores Barranco, 8",40.38372547,-3.703199547
INPOST,Lockers,Private,Premises,Madrid,28026,Locker La Wash Dolores Barranco,"C. de Dolores Barranco, 80",40.38311717,-3.709676957
INPOST,Convenience stores,Private,Premises,Madrid,28026,Damalar Viajes,"C. de la Cuesta, 15",40.38883802,-3.707791671
